OBSID,Objname,RAdeg,DEdeg
1095704108,J034548.28+322411.8,56.45117,32.40329
1095705077,J034237.81+311321.2,55.65757,31.22257
1095705224,J034102.37+311657.2,55.2599,31.28257
1095706141,J035402.22+315440.7,58.50929,31.91132
1095708030,J034710.95+320355.5,56.79563,32.06542
1095709079,J034615.51+334605.7,56.56464,33.76825
1095710225,J033401.66+311439.7,53.50695,31.24437
1095712196,J035052.79+340056.2,57.71998,34.01562
1095713027,J035428.99+323532.5,58.6208,32.59237
1095715148,J034458.09+331411.9,56.24206,33.23666
1095801030,J054304.55-020906.4,85.76899,-2.151799
1095801043,J054209.06-020817.4,85.53775,-2.138167
1095801069,J054124.24-014935.0,85.35104,-1.826396
1095801088,J054154.51-014313.9,85.47716,-1.720552
1095801106,J054124.51-022236.4,85.35214,-2.376799
1095801112,J054147.05-021637.9,85.44605,-2.277219
1095801121,J054236.42-022039.8,85.65175,-2.344409
1095801131,J054143.17-020354.3,85.42988,-2.065084
1095801137,J054005.92-020327.1,85.0247,-2.057553
1095801146,J054101.88-015857.6,85.25787,-1.98268
1095801173,J054347.22-022721.6,85.94678,-2.456025
1095801211,J053940.17-022048.0,84.91738,-2.346677
1095801219,J053939.37-021704.5,84.91408,-2.284585
1095802001,J053412.82-012037.8,83.55345,-1.34385
1095802003,J053456.92-012254.7,83.7372,-1.381867
1095802048,J053735.43-012504.2,84.39763,-1.41786
1095802076,J053539.14-014322.2,83.91312,-1.72286
1095802088,J053520.93-013202.2,83.83724,-1.533945
1095802094,J053540.09-014201.5,83.91707,-1.70042
1095802121,J053802.61-020444.6,84.51088,-2.079059
1095802139,J054032.39-014237.9,85.13496,-1.710544
1095802141,J053957.97-013155.4,84.99155,-1.532059
1095802153,J053814.11-021559.7,84.55882,-2.2666
1095802162,J053901.37-021827.4,84.75572,-2.307627
1095802187,J053756.30-014255.5,84.4846,-1.715421
1095802222,J053935.47-015903.3,84.89783,-1.984274
1095803014,J053945.64-003557.2,84.94019,-0.5992359
1095803028,J053821.44-003344.7,84.58934,-0.5624227
1095803069,J053706.24+000855.1,84.27603,0.1486442
1095803076,J053713.06-001152.7,84.30443,-0.1979982
1095803172,J053929.27+000339.0,84.87199,0.0608447
1095803227,J053702.15-002835.5,84.25896,-0.4765293
1095803235,J053720.55-003255.5,84.33566,-0.5487581
1095803249,J053654.51-002505.0,84.22715,-0.4180768
1095804076,J054330.32-002900.7,85.87634,-0.4835395
1095804179,J054349.74+003535.6,85.95729,0.5932467
1095804250,J054118.52+002725.5,85.32718,0.4570998
1095805023,J054102.47-011738.0,85.26031,-1.293891
1095805237,J053951.20-004354.9,84.96334,-0.7319232
1095808046,J054618.89-000538.1,86.57873,-0.0939352
1095808048,J054607.88-001156.8,86.53284,-0.1991351
1095808178,J054503.35-011003.7,86.26396,-1.167709
1095808195,J054512.30-011336.8,86.30126,-1.2269
1095809001,J054645.81+001702.4,86.69091,0.2840185
1095809017,J054609.25+001332.8,86.53857,0.2257828
1095809191,J054717.27+003821.3,86.82198,0.6392617
1095809198,J054735.76+003839.8,86.89901,0.6444076
1095809233,J054650.22+000439.6,86.70927,0.0776819
1095810030,J053520.27-005014.4,83.83446,-0.8373576
1095810036,J053434.68-005134.0,83.64454,-0.8594652
1095810066,J053630.68-001843.9,84.12784,-0.3122138
1095810080,J053530.84-001052.9,83.87852,-0.1813667
1095810107,J053508.69-004343.9,83.78624,-0.7288767
1095810112,J053520.17-004213.7,83.83405,-0.703831
1095810130,J053531.78-002306.6,83.88245,-0.3851703
1095810161,J053546.00-005752.2,83.94167,-0.96451
1095810194,J053705.90-003223.7,84.27462,-0.5399403
1095810235,J053708.81-003554.5,84.28674,-0.5984948
1095812153,J054902.36+010731.0,87.25986,1.125305
1095813242,J054801.06+003430.0,87.00445,0.5750248
1095814046,J053405.73+000905.4,83.5239,0.1515277
1095815148,J054253.72+005457.9,85.72385,0.9160878
1095815194,J054148.21+004247.6,85.4509,0.7132325
1096101128,J054044.82-021150.1,85.18679,-2.197255
1096101131,J054143.17-020354.3,85.42988,-2.065084
1096101146,J054101.88-015857.6,85.25787,-1.98268
1096101166,J054322.82-021608.9,85.84512,-2.269161
1096102001,J053412.82-012037.8,83.55345,-1.34385
1096102150,J053934.78-013211.9,84.89495,-1.536651
1096102153,J053814.11-021559.7,84.55882,-2.2666
1096103227,J053702.15-002835.5,84.25896,-0.4765293
1096103249,J053654.51-002505.0,84.22715,-0.4180768
1096104076,J054330.32-002900.7,85.87634,-0.4835395
1096105237,J053951.20-004354.9,84.96334,-0.7319232
1096109191,J054717.27+003821.3,86.82198,0.6392617
1096110080,J053530.84-001052.9,83.87852,-0.1813667
1096110112,J053520.17-004213.7,83.83405,-0.703831
1096110116,J053410.33-004714.7,83.54308,-0.7874371
1096110130,J053531.78-002306.6,83.88245,-0.3851703
1096113242,J054801.06+003430.0,87.00445,0.5750248
1096601040,J054212.42-020509.7,85.55175,-2.086052
1096601128,J054044.82-021150.1,85.18679,-2.197255
1096601146,J054101.88-015857.6,85.25787,-1.98268
1096602001,J053412.82-012037.8,83.55345,-1.34385
1096602150,J053934.78-013211.9,84.89495,-1.536651
1096602153,J053814.11-021559.7,84.55882,-2.2666
1096602222,J053935.47-015903.3,84.89783,-1.984274
1096603227,J053702.15-002835.5,84.25896,-0.4765293
1096603249,J053654.51-002505.0,84.22715,-0.4180768
1096604076,J054330.32-002900.7,85.87634,-0.4835395
1096605237,J053951.20-004354.9,84.96334,-0.7319232
1096609191,J054717.27+003821.3,86.82198,0.6392617
1096610042,J053357.54-005245.4,83.48976,-0.8792992
1096610066,J053630.68-001843.9,84.12784,-0.3122138
1096610080,J053530.84-001052.9,83.87852,-0.1813667
1096610116,J053410.33-004714.7,83.54308,-0.7874371
1096610121,J053427.63-004405.3,83.61514,-0.7348294
1096612013,J054805.85+013929.2,87.02441,1.658127
1096613242,J054801.06+003430.0,87.00445,0.5750248
1104901069,J054124.24-014935.0,85.35104,-1.826396
1104901131,J054143.17-020354.3,85.42988,-2.065084
1104901146,J054101.88-015857.6,85.25787,-1.98268
1104901211,J053940.17-022048.0,84.91738,-2.346677
1104902001,J053412.82-012037.8,83.55345,-1.34385
1104902153,J053814.11-021559.7,84.55882,-2.2666
1104903249,J053654.51-002505.0,84.22715,-0.4180768
1104905237,J053951.20-004354.9,84.96334,-0.7319232
1104909191,J054717.27+003821.3,86.82198,0.6392617
1104909198,J054735.76+003839.8,86.89901,0.6444076
1104910116,J053410.33-004714.7,83.54308,-0.7874371
1104912013,J054805.85+013929.2,87.02441,1.658127
1104913242,J054801.06+003430.0,87.00445,0.5750248
1115411238?,J115843.27+632114.4,179.6803248,63.35401
1115811238?,J115843.27+632114.4,179.6803248,63.35401
1116203034,J082834.18+093026.2,127.1424285,9.5072924
1116208117,J083615.12+090858.4,129.0630122,9.1495645
1116311238?,J115843.27+632114.4,179.6803248,63.35401
1126212122,J193314.20+484150.5,293.309204,48.697382
589315129*,J042159.37+193207.8,65.4973976,19.535507
589402185*,J035126.27+095337.2,57.8594683,9.8936817
589709238*,J035716.84+240033.1,59.320188,24.009204
589715177*,J034920.59+244636.0,57.335817,24.776669
589905070*,J041012.70+224048.0,62.5529228,22.68002
589905143*,J041247.17+222312.1,63.196574,22.386715
590515062*,J035309.51+260006.5,58.2896643,26.00182
596709212*,J224314.97+453418.6,340.812384,45.571843
597802029*,J042449.30+264303.1,66.2054519,26.7175543
597814178*,J042157.40+282635.4,65.4892036,28.4431933
597909181*,J052210.34+243208.8,80.5431031,24.5357847
599215177*,J034920.59+244636.0,57.335817,24.776669
599409175*,J005751.22+073449.0,14.4634457,7.5802841
606903027*,J034604.12+232419.9,56.517177,23.405537
606909238*,J035716.84+240033.1,59.320188,24.009204
606915177*,J034920.59+244636.0,57.335817,24.776669
607209175*,J005751.22+073449.0,14.4634457,7.5802841
607909175*,J005751.22+073449.0,14.4634457,7.5802841
608311060?,J083606.99+131231.3,129.0291261,13.2087149
609212084*,J000013.46+575638.7,0.0561186,57.9441053
609614017?,J062447.13+230902.3,96.1964098,23.1506642
610203140*,J063003.42+050434.8,97.5142848,5.0763448
610204032*,J063115.76+051724.5,97.8156995,5.2901534
612210017*,J032718.78+185039.8,51.828279,18.8444
612216026*,J032933.97+205137.4,52.391553,20.8604
623512011*,J065355.00+235223.9,103.4791733,23.8733206
624507091*,J043320.12+140927.6,68.3338733,14.1576722
625108043*,J041250.62+193657.7,63.2109542,19.616045
626315177*,J034920.59+244636.0,57.335817,24.776669
634705184*,J042937.52+232033.2,67.40637,23.34256
636706029*,J052929.34-025910.8,82.372289,-2.986352
636711032*,J052854.01-011714.5,82.225046,-1.28737
636712087*,J052541.65-012201.6,81.423573,-1.367114
636713044*,J053006.21-023305.0,82.525882,-2.551409
637304053?,J134159.73+282256.7,205.49891,28.382432
639406181*,J113300.07+031157.2,173.2503139,3.1992237
639610099*,J044439.17+222441.4,71.163234,22.4115
639710146*,J051325.24+141047.2,78.355204,14.1798
639805058*,J053227.31+123754.4,83.113822,12.6318
640603215*,J034637.28+242036.7,56.655354,24.343531
640609238*,J035716.84+240033.1,59.320188,24.009204
653809132*,J064510.91+094832.7,101.295482,9.809091
653909132*,J064510.91+094832.7,101.295482,9.809091
654807013*,J083721.44+025852.2,129.3393609,2.9811896
663504069*,J161825.74+533421.3,244.60727,53.5726
681102128*,J223735.32+401417.8,339.39719,40.238304
681112060?,J224746.33+434358.5,341.94306,43.732925
681216019*,J005233.49+104237.3,13.139553,10.710378
681416151*,J030239.90+303217.8,45.66627,30.5383
681510221*,J041250.62+193657.5,63.210948,19.615973
681512046*,J042430.74+214732.3,66.128115,21.792306
681514055*,J041234.66+201218.4,63.144456,20.205137
681715006*,J061039.96-053236.4,92.66654,-5.543461
681804179*,J202844.32+403322.9,307.1846969,40.5563749
681813073?,J204409.53+405620.2,311.0397418,40.9389572
682101070*,J040520.53+283502.0,61.335566,28.58391
682303098*,J053632.73-000745.1,84.1364,-0.1292208
682305082*,J054133.22-012340.1,85.38845,-1.394484
682305221*,J053943.88-012146.9,84.93285,-1.363044
682305241*,J053959.50-005700.3,84.99794,-0.9501069
682310002*,J053417.93-000928.0,83.57473,-0.157784
682310197*,J053331.45-010017.2,83.38108,-1.004796
682310239*,J053621.12-001715.2,84.08801,-0.2875577
682313055*,J055128.88+000950.9,87.87036,0.1641561
682405072*,J202840.73+395725.6,307.16973,39.9571354
682413073?,J204409.53+405620.2,311.0397418,40.9389572
682702183?,J062009.70+173702.2,95.0404313,17.6173049
682901178*,J043726.89+185126.0,69.362048,18.857247
682916178*,J042930.11+223915.1,67.375498,22.654207
683113073?,J204409.53+405620.2,311.0397418,40.9389572
683701019*,J034446.98+294835.4,56.19578,29.80985
683706174*,J035503.75+313157.1,58.76564,31.53255
683708073*,J035012.04+315410.1,57.55019,31.90282
683709155*,J034607.40+330507.7,56.53086,33.08549
683712035*,J035008.23+340611.8,57.53433,34.10329
683712146*,J034718.84+340804.4,56.8285,34.13457
683712173*,J035225.80+332714.9,58.10751,33.45416
683712238*,J034812.04+342512.0,57.0502,34.42001
683713022*,J035531.91+330248.9,58.88296,33.04694
683713103*,J035152.80+331840.6,57.97002,33.31129
683713222*,J035217.35+323922.1,58.0723,32.65616
683715139*,J034457.40+331718.6,56.23918,33.28852
684401169*,J021517.02+562647.2,33.820946,56.446453
691015119*,J074923.79+133702.7,117.34914,13.617443
691204059*,J041259.56+161733.7,63.2481849,16.2927184
691602147*,J044227.77+293944.8,70.61571,29.66246
691611184*,J044923.63+332705.6,72.34846,33.45156
692316149*,J013009.54+460351.6,22.539774,46.064348
692616149*,J013009.54+460351.6,22.539774,46.064348
693505125*,J021830.22+573132.7,34.625927,57.525757
695301007*,J043904.55+233319.5,69.7689695,23.5554318
695301194*,J043909.40+232400.6,69.7891776,23.4001731
695311086*,J043531.65+271508.0,68.8819129,27.2522254
695702097?,J041205.17+481357.0,63.0215475,48.2325272
696211193*,J061107.94+154545.5,92.78309,15.762655
701203093*,J053857.10-090321.9,84.73794,-9.056088
701205165*,J054312.00-093640.2,85.8,-9.611186
701212071*,J054727.30-071021.2,86.86375,-7.172572
701213228*,J054934.02-083424.8,87.39178,-8.573557
701216070*,J054014.03-070834.5,85.05848,-7.142919
701316072*,J103417.97+410104.1,158.5749,41.01782
701801188*,J043909.40+232400.6,69.78918,23.40017
701811086*,J043531.65+271508.0,68.88191,27.25223
701815131*,J043721.72+265101.5,69.34052,26.85042
702112243*,J003544.62+604957.5,8.935958,60.83266
702508008*,J033508.75+494439.6,53.7864884,49.7443417
702508079*,J033844.15+500553.7,54.6839895,50.0982513
703006205?,J085605.64+163100.8,134.023527,16.5169
703716248*,J013657.04+580156.1,24.237667,58.032265
704003173*,J060713.80+133658.3,91.80752,13.616215
705216248*,J013657.04+580156.1,24.237667,58.032265
705310074*,J035810.07-012144.5,59.541982,-1.3623696
715214106*,J044242.69+445654.1,70.6779118,44.9483667
716002084*,J040532.15+273313.8,61.38396,27.55386
716013123*,J042126.51+295247.6,65.36046,29.87989
717308008*,J033508.75+494439.6,53.7864884,49.7443417
717501178*,J043726.89+185126.0,69.362048,18.857247
717509111*,J043651.14+221403.3,69.213088,22.234272
717516178*,J042930.11+223915.1,67.375498,22.654207
717704080*,J032358.26+302914.7,50.99278,30.48743
717704236*,J032555.72+305705.4,51.48218,30.95151
718102103*,J051842.04+303459.7,79.675202,30.583267
721001194*,J043909.40+232400.6,69.7891776,23.4001731
721011086*,J043531.65+271508.0,68.8819129,27.2522254
721103180*,J091228.63+421907.1,138.1193,42.31866
726203220*,J063115.76+051724.5,97.8157,5.2901583
726813106*,J060428.69+295104.3,91.1195742,29.8512119
726902103*,J051842.04+303459.7,79.675202,30.583267
727008124*,J074923.79+133702.7,117.34914,13.617443
727413106*,J060428.69+295104.3,91.1195742,29.8512119
727702035*,J052155.75+332242.3,80.4823155,33.3784301
729110150*,J051649.84+343256.2,79.2076824,34.5489486
729504033*,J044712.48+170957.8,71.80203,17.166067
729516221*,J044112.94+181319.2,70.303952,18.222014
735503165*,J063103.70+050026.6,97.76543,5.00741
735504161*,J063239.17+050249.4,98.163246,5.0470686
735703186*,J114520.37+344730.4,176.3349,34.7918
736104131*,J152822.76+304913.2,232.094838,30.8203343
738903186*,J114520.37+344730.4,176.3349,34.7918
745808190?,J172513.02+642612.2,261.304279,64.436742
747104116*,J182516.16+232910.7,276.31736,23.486319
747105140?,J182403.11+223435.5,276.01297,22.576552
762205119*,J033251.09+495043.8,53.2128932,49.8455217
762208073*,J033844.15+500553.7,54.6839895,50.0982513
762508173*,J052355.24+025458.7,80.980186,2.9163245
762508199*,J052407.97+022748.8,81.033211,2.4635763
762511074*,J052340.35+051652.7,80.918142,5.2813243
762513083*,J052936.19+033000.6,82.400821,3.5001827
762601121*,J052345.83+013947.6,80.940969,1.6632433
762601125*,J052341.66+013000.2,80.923607,1.5000696
762606044*,J052905.16+031404.6,82.271525,3.2346223
762607136*,J052940.52+021800.1,82.418835,2.3000409
762609065*,J052504.06+044335.9,81.2669316,4.7266581
763703108*,J051408.78+025620.6,78.536586,2.9390662
763711079*,J051805.73+040512.1,79.523878,4.0867161
763713109*,J052605.25+033433.5,81.521899,3.5759996
764611185*,J235626.36+065116.7,359.10986,6.8546627
765210072?,J055811.44+230613.5,89.5476784,23.1037679
765514151*,J001527.89+585602.1,3.8662357,58.933926
765610167*,J061815.10+015434.3,94.56293,1.909533
765901200*,J035252.99+214654.7,58.2208135,21.7818642
765911117*,J035309.52+260006.5,58.2896687,26.0018314
765914187*,J034241.90+241158.0,55.674589,24.199459
766408073*,J033844.15+500553.7,54.6839895,50.0982513
766504121*,J055821.00+284549.7,89.5875152,28.7638198
767105103*,J033144.88+493303.6,52.9370096,49.5510127
767105119*,J033251.09+495043.8,53.2128932,49.8455217
770101200*,J035252.99+214654.7,58.2208135,21.7818642
770106158*,J035927.52+230725.6,59.8646852,23.1237877
770109143*,J035630.41+241718.6,59.126747,24.288518
770111052?,J035304.27+253240.3,58.2678058,25.544553
770111117*,J035309.52+260006.5,58.2896687,26.0018314
771904121*,J055821.00+284549.7,89.5875152,28.7638198
772314151*,J001527.89+585602.1,3.8662357,58.933926
773111162*,J060914.90+155719.9,92.312096,15.955535
773403215*,J231256.41+342117.7,348.23505,34.354932
773715213*,J075845.31+421121.3,119.6888,42.18927
774210165*,J005212.79+564121.2,13.053329,56.689242
774411194*,J033544.20+490606.8,53.93417,49.101899
775501200*,J035252.99+214654.7,58.2208135,21.7818642
775511052?,J035304.27+253240.3,58.2678058,25.544553
775514166*,J034426.27+243522.9,56.1094832,24.5897048
777004080*,J032358.26+302914.7,50.99278,30.48743
777008057*,J032851.36+303100.8,52.21404,30.51689
777301200*,J035252.99+214654.7,58.2208135,21.7818642
777311052?,J035304.27+253240.3,58.2678058,25.544553
784304115?,J011941.97+723640.8,19.9249,72.61135
784804080*,J032358.26+302914.7,50.99278,30.48743
784808057*,J032851.36+303100.8,52.21404,30.51689
784903076?,J090847.84+420921.4,137.1993561,42.1559486
784904153*,J091228.62+421907.1,138.119278,42.3186646
785401200*,J035252.99+214654.7,58.2208135,21.7818642
785407183*,J035716.28+224012.1,59.3178378,22.6700387
785411052?,J035304.27+253240.3,58.2678058,25.544553
785411117*,J035309.52+260006.5,58.2896687,26.0018314
785414166*,J034426.27+243522.9,56.1094832,24.5897048
785414187*,J034241.90+241158.0,55.674589,24.199459
785503076?,J090847.84+420921.4,137.1993561,42.1559486
785504153*,J091228.62+421907.1,138.119278,42.3186646
785603191*,J114520.37+344730.4,176.3349152,34.7918015
785811206*,J040552.48+295544.6,61.468687,29.929082
785813016*,J041452.30+280559.4,63.717942,28.099842
785813047*,J041614.09+275827.5,64.058741,27.974317
785907197*,J055008.58+051153.6,87.53577,5.198245
786204080*,J032358.26+302914.7,50.99278,30.48743
786208057*,J032851.36+303100.8,52.21404,30.51689
786315213*,J075845.31+421121.3,119.6888,42.18927
786403191*,J114520.37+344730.4,176.3349152,34.7918015
786505082?,J055720.13+373321.5,89.3339,37.55598
787604146*,J053939.60-015157.6,84.91503,-1.866007
787605045*,J053753.03-023334.3,84.47099,-2.559555
787605046*,J053807.84-023131.3,84.53268,-2.525375
787605104*,J054044.64-022244.1,85.18602,-2.378922
787612112*,J054702.54-000928.2,86.7606,-0.1578497
787614058*,J053331.45-010017.2,83.38108,-1.004796
787615093*,J053810.19-001720.2,84.54248,-0.2889513
787803076?,J090847.84+420921.4,137.1993561,42.1559486
787903191*,J114520.37+344730.4,176.3349152,34.7918015
788503076?,J090847.84+420921.4,137.1993561,42.1559486
789202178?,J062009.70+173702.2,95.0404313,17.6173049
790304121*,J055821.00+284549.7,89.5875152,28.7638198
790403191*,J114520.37+344730.4,176.3349152,34.7918015
797611162*,J060914.90+155719.9,92.312096,15.955535
797711162*,J060914.90+155719.9,92.312096,15.955535
797915140*,J042202.19+510137.5,65.5091271,51.0270882
798015213*,J075845.31+421121.3,119.6888,42.18927
798504080*,J032358.26+302914.7,50.99278,30.48743
798508057*,J032851.36+303100.8,52.21404,30.51689
798703076?,J090847.84+420921.4,137.1993561,42.1559486
799001200*,J035252.99+214654.7,58.2208135,21.7818642
799014166*,J034426.27+243522.9,56.1094832,24.5897048
799015177*,J034920.59+244635.9,57.3358087,24.77666
799804245*,J051842.03+303500.6,79.675143,30.583503
799813165*,J052259.49+313409.6,80.74788,31.56935
799814062*,J050806.36+302622.9,77.026518,30.439701
800203191*,J114520.37+344730.4,176.3349152,34.7918015
801401127*,J034621.77+303532.5,56.59072,30.59238
801406174*,J035503.66+313201.2,58.76527,31.53369
801409155*,J034607.40+330507.7,56.53086,33.08549
801412146*,J034718.84+340804.4,56.8285,34.13457
801412178*,J035133.45+341448.3,57.88941,34.24677
801412238*,J034812.04+342512.0,57.0502,34.42001
801413022*,J035531.91+330248.9,58.88296,33.04694
802201200*,J035252.99+214654.7,58.2208135,21.7818642
802206158*,J035927.52+230725.6,59.8646852,23.1237877
802207183*,J035716.28+224012.1,59.3178378,22.6700387
802211117*,J035309.52+260006.5,58.2896687,26.0018314
802214166*,J034426.27+243522.9,56.1094832,24.5897048
802303054?,J060127.02+235119.0,90.3626227,23.8553011
802604121*,J055821.00+284549.7,89.5875152,28.7638198
802702178?,J062009.70+173702.2,95.0404313,17.6173049
806801196*,J063723.30+024507.6,99.34712,2.752135
806803153*,J063159.38+050454.5,97.99745,5.0818152
806803220*,J063115.76+051724.5,97.8157,5.2901583
806804012*,J063222.31+050750.7,98.09297,5.1307597
806804135*,J063321.88+042556.6,98.34117,4.4324145
806904153*,J091228.62+421907.1,138.119278,42.3186646
807701196*,J063723.30+024507.6,99.34712,2.752135
807704187*,J063230.90+044753.8,98.12875,4.798294
807704227*,J063625.48+045610.9,99.1062,4.936381
807903191*,J114520.37+344730.4,176.3349152,34.7918015
808004140*,J063327.95+042509.8,98.36647,4.419407
808104014*,J063258.25+050748.8,98.24273,5.1302457
808303191*,J114520.37+344730.4,176.3349152,34.7918015
809302178?,J062009.70+173702.2,95.0404313,17.6173049
810003191*,J114520.37+344730.4,176.3349152,34.7918015
813803191*,J114520.37+344730.4,176.3349152,34.7918015
816604153*,J091228.62+421907.1,138.119278,42.3186646
816803191*,J114520.37+344730.4,176.3349152,34.7918015
817704153*,J091228.62+421907.1,138.119278,42.3186646
818903191*,J114520.37+344730.4,176.3349152,34.7918015
819305236?,J104438.75+260211.2,161.16146,26.036455
822001196*,J063723.30+024507.6,99.34712,2.752135
822003220*,J063115.76+051724.5,97.8157,5.2901583
822103071*,J063033.79+051233.3,97.6408,5.209273
822103176*,J063128.20+045518.2,97.8675,4.921738
822104245*,J063705.40+050122.4,99.27251,5.0229073
822703191*,J114520.37+344730.4,176.3349152,34.7918015
824608129*,J191944.41+383825.6,289.93506,38.640452
824904023*,J192759.59+484903.4,291.99832,48.817633
824916114*,J192644.27+501400.6,291.68448,50.233523
838005151*,J203008.12+400055.3,307.533844,40.015377
838005233*,J202740.42+394654.3,306.9184265,39.7817574
838012164*,J203857.91+420538.6,309.741333,42.0940742
838101200*,J035252.99+214654.7,58.2208135,21.7818642
838106021*,J035615.19+225229.1,59.0633139,22.8747693
838106158*,J035927.52+230725.6,59.8646852,23.1237877
838107183*,J035716.28+224012.1,59.3178378,22.6700387
838111117*,J035309.52+260006.5,58.2896687,26.0018314
838115177*,J034920.59+244635.9,57.3358087,24.77666
838301128*,J034920.61+244635.2,57.3359,24.776469
838304191?,J034734.38+261653.4,56.89329,26.281519
838404013*,J202940.59+410958.5,307.4191589,41.1662636
838404179*,J202844.32+403322.9,307.1846924,40.5563736
838405151*,J203008.12+400055.3,307.533844,40.015377
838405233*,J202740.42+394654.3,306.9184265,39.7817574
838412164*,J203857.91+420538.6,309.741333,42.0940742
838901014*,J034457.94+294908.1,56.24143,29.81893
838901127*,J034621.77+303532.5,56.59072,30.59238
838905181*,J034003.66+312006.1,55.01527,31.33505
838907236*,J034854.38+301710.6,57.2266,30.2863
838909155*,J034607.40+330507.7,56.53086,33.08549
838912035*,J035008.24+340611.7,57.53436,34.10325
838912178*,J035133.45+341448.3,57.88941,34.24677
838912237*,J034759.14+342829.8,56.99645,34.47495
838912238*,J034812.04+342512.0,57.0502,34.42001
838913022*,J035531.91+330248.9,58.88296,33.04694
839216019*,J005233.49+104237.3,13.139553,10.710378
839311184*,J044923.63+332705.6,72.34846,33.45156
839404179*,J202844.32+403322.9,307.1846924,40.5563736
839405151*,J203008.12+400055.3,307.533844,40.015377
839405233*,J202740.42+394654.3,306.9184265,39.7817574
839412164*,J203857.91+420538.6,309.741333,42.0940742
845408150*,J224548.81+753532.1,341.4534,75.59227
845502215*,J005751.24+073448.7,14.463505,7.580221
845516019*,J005233.49+104237.3,13.139553,10.710378
845602178?,J062009.70+173702.2,95.0404313,17.6173049
845705247?,J204044.72+222954.7,310.18636,22.498546
845802215*,J005751.24+073448.7,14.463505,7.580221
845816019*,J005233.49+104237.3,13.139553,10.710378
846202215*,J005751.24+073448.7,14.463505,7.580221
846216019*,J005233.49+104237.3,13.139553,10.710378
846301200*,J035252.99+214654.7,58.2208135,21.7818642
846311117*,J035309.52+260006.5,58.2896687,26.0018314
846315177*,J034920.59+244635.9,57.3358087,24.77666
846604080*,J032358.26+302914.7,50.99278,30.48743
846604236*,J032555.72+305705.4,51.48218,30.95151
846608057*,J032851.36+303100.8,52.21404,30.51689
847002145*,J032914.44+230033.2,52.31017,23.00924
847107085*,J031451.03+524359.3,48.7126653,52.7331551
847201040*,J054134.36-020150.9,85.39317,-2.030831
847201138*,J054244.53-013149.2,85.68558,-1.530334
847203045*,J053810.20-001720.4,84.54252,-0.2890022
847203093*,J053758.66-000951.2,84.49442,-0.1642413
847204065*,J054305.68+001453.7,85.77367,0.2482633
847206158*,J055044.85-003822.8,87.6869,-0.6396904
847208226*,J054435.48-002606.4,86.14785,-0.4351293
847210018*,J053434.08-000417.2,83.64203,-0.0714481
847210191*,J053506.07-002659.8,83.77533,-0.4499694
847214085*,J053716.85+003957.5,84.32021,0.6659765
848005151*,J203008.12+400055.3,307.533844,40.015377
848005233*,J202740.42+394654.3,306.9184265,39.7817574
848012164*,J203857.91+420538.6,309.741333,42.0940742
848104153*,J212628.78+174943.5,321.61994,17.828769
848506226*,J045222.07+400633.9,73.091994,40.109429
848916019*,J005233.49+104237.3,13.139553,10.710378
849002178?,J062009.70+173702.2,95.0404313,17.6173049
849211162*,J060914.90+155719.9,92.312096,15.955535
849310100*,J215134.38+263848.4,327.89326,26.646795
849408021*,J033508.75+494439.6,53.7864884,49.7443417
849416101?,J032726.04+521450.3,51.858521,52.2473322
850701117*,J043905.71+233811.2,69.77383,23.63647
850704198*,J043547.79+252343.5,68.94913,25.39544
850712101*,J044454.54+271746.5,71.22727,27.29625
850715131*,J043721.72+265101.5,69.34052,26.85042
851101138*,J054244.53-013149.2,85.68558,-1.530334
851103045*,J053810.20-001720.4,84.54252,-0.2890022
851103093*,J053758.66-000951.2,84.49442,-0.1642413
851108226*,J054435.48-002606.4,86.14785,-0.4351293
851110018*,J053434.08-000417.2,83.64203,-0.0714481
851110066*,J053621.12-001715.2,84.08801,-0.2875577
851111123*,J054427.88+020343.6,86.11618,2.062135
851114085*,J053716.85+003957.5,84.32021,0.6659765
851402215*,J005751.24+073448.7,14.463505,7.580221
851416019*,J005233.49+104237.3,13.139553,10.710378
851516101?,J032726.04+521450.3,51.858521,52.2473322
851806099?,J063528.48+231221.4,98.868689,23.205961
852416101?,J032726.04+521450.3,51.858521,52.2473322
852502178?,J062009.70+173702.2,95.0404313,17.6173049
856902215*,J005751.24+073448.7,14.463505,7.580221
856916019*,J005233.49+104237.3,13.139553,10.710378
857002084*,J040532.15+273313.8,61.38396,27.55386
857005132*,J041452.29+280559.7,63.7179,28.09994
857014207*,J040552.48+295544.6,61.46869,29.92908
857016149*,J041005.28+310536.5,62.52204,31.09349
857701200*,J035252.99+214654.7,58.2208135,21.7818642
857706158*,J035927.52+230725.6,59.8646852,23.1237877
858401014*,J034457.94+294908.1,56.24143,29.81893
858406116*,J035457.32+311728.9,58.73885,31.29137
858409155*,J034607.40+330507.7,56.53086,33.08549
858412178*,J035133.45+341448.3,57.88941,34.24677
858802178?,J062009.70+173702.2,95.0404313,17.6173049
859108063*,J052928.25-025619.5,82.367723,-2.9387602
859113216*,J053227.82-020327.5,83.115919,-2.0576394
859116233*,J052131.51-001113.6,80.381323,-0.1871252
859401021*,J094342.10+345434.0,145.92545,34.909466
859811174*,J000013.50+575638.6,0.0562854,57.944062
860102215*,J005751.24+073448.7,14.463505,7.580221
860116019*,J005233.49+104237.3,13.139553,10.710378
860203151*,J032358.26+302914.7,50.99278,30.48743
